pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
4178345,464,0,18,0,30,0,374,168,0,149,0,0,0,276,0,159,0,0,0,0,0,0,0,0
4178655,828,700,281,0,3918,0,3904,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
4181460,1411,0,0,0,6392,0,510,1944,0,0,0,462,0,225,1580,0,0,0,0,0,0,0,0,2349
4182393,297,205,0,154,0,0,935,82,91,0,0,0,0,1757,0,195,0,0,0,0,0,0,0,0
4184094,1129,120,182,0,246,0,0,5662,0,0,0,0,0,0,0,0,107,0,0,0,140,0,0,324
4188398,2016,297,0,0,6887,0,7379,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188879,568,0,0,0,1516,0,527,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
4188900,1069,0,23,0,734,0,2297,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
4189035,2196,503,568,0,1135,0,2791,3566,0,0,0,233,0,535,515,0,0,0,0,0,0,0,0,554
4189200,780,217,0,0,952,0,584,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189998,408,52,0,0,1542,0,105,1379,0,0,0,76,0,208,0,0,0,0,0,0,0,0,0,0
4190495,107,357,706,55,1423,764,2080,540,0,71,0,0,0,1803,0,543,0,0,0,0,0,0,0,0
4190784,378,67,0,0,611,0,258,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191799,1160,717,0,0,345,0,416,1633,0,0,0,0,0,1296,257,0,0,0,0,0,0,0,0,725
4193278,281,0,154,0,0,138,42,502,0,0,0,0,163,0,147,0,116,0,0,0,0,0,0,0
4193638,2500,518,0,0,3345,0,1290,5120,0,0,0,431,0,271,0,0,0,0,0,0,0,0,0,0
4194218,255,0,0,0,681,97,220,343,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,297
4194891,814,0,0,0,308,0,342,223,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0
4196670,450,0,0,0,854,0,457,33,0,0,0,0,0,200,137,0,0,0,0,0,0,0,84,33
4198542,338,0,0,0,0,0,0,5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4199714,0,0,71,0,0,0,0,9487,0,0,0,0,0,0,0,0,386,0,0,0,0,0,10220,0
4199996,0,0,0,17741,0,0,0,0,0,0,0,0,0,94967,0,35806,0,0,0,0,0,0,0,0
8041,2071,1660,390,0,7382,0,1724,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484
8042,0,0,4338,0,0,1552,0,4609,0,0,774,0,0,0,884,0,368,0,0,0,0,0,0,861
8043,1186,159,0,0,5584,0,855,549,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
8046,642,87,0,0,2689,0,0,2642,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
8047,1871,650,0,0,3056,0,0,3530,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,1204
8061,0,0,0,0,166,0,0,14772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772
8062,982,0,343,0,4223,0,0,7770,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0
CA-0209,820,143,2442,0,0,0,3933,1954,0,0,0,0,0,0,736,0,544,0,0,0,1783,233,0,0
