pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
MELA_0196,0,109,1641,0,0,0,0,49,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
MELA_0197,0,850,0,0,0,0,173,4006,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0
MELA_0199,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0200,0,612,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,4754,0,0,0,0
MELA_0201,0,1583,0,0,0,0,0,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0202,0,1172,0,0,0,0,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0203,0,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0204,2127,320,1766,0,208,0,347,365,0,114,0,0,232,0,0,0,0,0,0,0,0,0,0,0
MELA_0205,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0206,674,619,3753,0,3238,0,0,283,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
MELA_0207,0,998,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0208,0,627,0,0,0,0,0,4808,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0209,0,11362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0210,0,318,101,0,0,0,0,14793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0211,0,933,0,0,0,0,16,1595,0,196,0,0,5133,0,0,0,0,0,0,0,0,0,0,0
MELA_0212,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MELA_0213,0,887,0,0,0,0,0,7352,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
