pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
286-24358-124X-33--286-25065N-223V-BLD,1420,0,0,0,0,0,0,701,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0
286-24361-124X-36--286-25065N-223V-BLD,1193,0,0,0,0,0,0,792,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0
286-24364-152P-32--286-25065N-223V-BLD,605,0,0,0,0,0,106,164,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0
286-24367-152P-35--286-25065N-223V-BLD,592,0,0,0,0,0,533,376,0,0,0,0,0,360,0,0,63,0,0,0,0,0,0,0
295-24169-103S-32--295-25066N-72T-BLD,978,90,0,0,0,0,918,720,0,0,0,278,0,506,0,0,0,0,0,0,0,0,0,0
295-24172-103S-26--295-25066N-72T-BLD,588,0,0,0,0,0,0,1341,0,0,0,69,0,313,0,0,0,0,0,0,0,0,0,0
295-24175-215U-34--295-25066N-72T-BLD,830,308,0,0,0,0,1330,1160,0,0,323,526,0,177,0,0,0,0,0,0,0,0,0,0
295-24184-215U-26--295-25066N-72T-BLD,1366,0,0,0,0,0,1001,1455,0,0,346,311,0,24,0,0,82,0,0,0,0,0,0,0
303-23599-41K-35--303-24975N-41K-GST,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303-23602-162L-38--303-24975N-41K-GST,2539,559,0,0,714,0,1358,818,380,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0
303-23605-162L-36--303-24975N-41K-GST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
303-24660-41K-37--303-24975N-41K-GST,2351,0,0,0,0,0,352,2306,260,0,0,0,0,2749,0,0,0,0,0,0,0,0,0,0
322-24394-130U-30--322-25067N-130U-BLD,3464,0,0,0,0,0,0,1434,0,0,0,0,0,4182,0,0,0,0,0,0,0,0,0,0
322-24403-31M-28--322-25067N-130U-BLD,2627,0,0,0,0,0,0,1576,0,0,0,0,0,5043,0,0,0,0,1087,0,0,0,0,0
322-24406-31M-32--322-25067N-130U-BLD,1732,0,0,0,0,0,1399,518,0,0,0,0,0,2357,0,0,0,0,446,0,0,0,0,0
322-24807-130U-35--322-25067N-130U-BLD,3086,73,0,0,7,0,162,409,0,0,0,140,0,1913,0,0,0,0,0,0,0,0,0,0
360-24409-115M-25--360-25005N-225S-BLD,2315,0,0,0,0,0,2510,897,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,0,0
